drugA,drugB,cell_line,tissue,sensitivity_A,sensitivity_B,loewe_score,synergy_label,drug_pair_hash,tissue_synergy_rate,sensitivity_diff,sensitivity_product
pi3k inhibitor,egfr inhibitor,hela,melanoma,3.914650013610856,1.7616721296478828,9.10023786741743,1,8691893289180622901,0.12903225806451613,2.152977883962973,6.89632982630395
proteasome inhibitor,microtubule stabilizer,mda-mb-231,pancreas,2.7594786143395025,1.5590422672726518,-9.996355983482308,0,-811223747223337539,0.09259259259259259,1.2004363470668507,4.302143795390253
protac degrader,topoisomerase inhibitor,kg-1,head and neck,1.1568196944761544,0.1799197817926106,-8.095959134887355,0,5863016798233955238,0.11864406779661017,0.9768999126835438,0.20813474700354415
proteasome inhibitor,heat shock protein inhibitor,ccrf-cem,colorectal,1.8860229188541,0.1174350751739247,7.781436404489108,1,-8638421230500933641,0.23529411764705882,1.7685878436801754,0.2214852432553761
braf inhibitor,jak inhibitor,u251,liver,0.3495769781466068,0.222943698102623,3.0103195867303665,0,-7669782208168774298,0.1527777777777778,0.12663328004398383,0.07793598427954435
microtubule stabilizer,flt3 inhibitor,sk-mel-2,melanoma,2.2395416244991138,1.7617877361877663,-6.495864519456447,0,-3407377494643516659,0.12903225806451613,0.47775388831134746,3.945596968724566
kras inhibitor,parp inhibitor,mewo,head and neck,0.3950813787878043,1.57203817632581,1.6755785681823685,0,-6552635109126183696,0.11864406779661017,1.1769567975380058,0.6210830102098664
pd-l1 inhibitor,histone deacetylase inhibitor,a2780,melanoma,2.3680109074049525,0.5324695497722591,9.60868735269652,1,4335569714958139625,0.12903225806451613,1.8355413576326933,1.2608937017217139
her2 inhibitor,il-2 inhibitor,huh-7,soft tissue,0.5216860622201293,2.030974688316776,4.563570671748042,0,6548576843281894470,0.13636363636363635,1.5092886260966467,1.0595311876167333
tnf-alpha inhibitor,kras inhibitor,caco-2,soft tissue,0.2501092446923256,3.4303470196931367,-4.395915106989113,0,-1939939234130463779,0.13636363636363635,3.180237775000811,0.8579615021280206
microtubule stabilizer,egfr inhibitor,u251,breast,0.361328637886097,0.0849361968928684,0.2219091877575696,0,412103285866952008,0.2318840579710145,0.27639244099322857,0.03068988033052548
tnf-alpha inhibitor,protac degrader,mv4-11,endometrium,0.0039882443194212,1.378828088975233,-9.04696416364122,0,-6663862923324972730,0.08196721311475409,1.3748398446558117,0.005499103293313861
topoisomerase inhibitor,braf inhibitor,ccrf-cem,melanoma,2.536948823692528,2.3379219498019843,-4.056289797753911,0,1489616379066196068,0.12903225806451613,0.19902687389054385,5.931188340435086
mek inhibitor,nf-kappa-b inhibitor,a375,head and neck,2.636531741967602,0.5815388055631174,4.457264917822707,0,-2706901817451785263,0.11864406779661017,2.054992936404485,1.5332455200530848
bcl-2 inhibitor,il-2 inhibitor,jimt-1,melanoma,1.4469379492541024,0.7356766328764053,-1.915286883248191,0,-7027982604898141310,0.12903225806451613,0.7112613163776971,1.064478438488349
nf-kappa-b inhibitor,flt3 inhibitor,a431,renal,0.3519541736815098,1.901960548155598,-5.681807449977331,0,6703255655536857509,0.0851063829787234,1.5500063744740882,0.6694029531009348
heat shock protein inhibitor,mek inhibitor,hela,esophageal,0.1745050030480418,4.564296577655907,-8.195935553070896,0,2887581038622226828,0.045454545454545456,4.389791574607865,0.7964925881960109
dna-pkcs inhibitor,egfr inhibitor,caco-2,renal,0.0386285846342993,3.3206669960775943,0.5529251027229556,0,-873294134261126222,0.0851063829787234,3.282038411443295,0.12827266610030777
microtubule stabilizer,jak inhibitor,u87,ovarian,0.3624399522301358,1.7499627639396609,-0.3271593485540975,0,3224177145850252198,0.13793103448275862,1.387522811709525,0.6342564205668071
cdk4/6 inhibitor,ctla-4 inhibitor,kg-1,liver,4.4301658142992695,2.6203096684257834,-4.39091929594338,0,1323406348120653642,0.1527777777777778,1.809856145873486,11.60840631593776
mcl-1 inhibitor,microtubule stabilizer,caco-2,colorectal,0.5529221063236709,0.9077014893743982,4.264120277987514,0,-5904314581946471020,0.23529411764705882,0.3547793830507273,0.5018882194180254
egfr inhibitor,ctla-4 inhibitor,a375,head and neck,0.8747517492021876,2.048673746189289,-9.666957805182244,0,4696301264143079640,0.11864406779661017,1.1739219969871013,1.792080943023679
nf-kappa-b inhibitor,mtor inhibitor,pc-3,stomach,0.2226353028219334,1.2553991122923591,-5.444142225522613,0,-1726439128532011655,0.06557377049180328,1.0327638094704257,0.2794961615275957
braf inhibitor,tnf-alpha inhibitor,sw480,renal,0.5029865293233661,0.4212843810882269,7.190591730598833,1,4405416345037180432,0.0851063829787234,0.08170214823513916,0.21190036870170958
braf inhibitor,her2 inhibitor,mewo,stomach,1.4647100020383288,2.41956780471076,-5.185968425208395,0,-3369926284879071308,0.06557377049180328,0.9548578026724313,3.543965164169772
jak inhibitor,dna-pkcs inhibitor,mda-mb-231,liver,1.87172545532348,1.625955490016639,-6.216207492172444,0,-6514230940628398279,0.1527777777777778,0.2457699653068408,3.0433422798871055
protac degrader,kras inhibitor,k562,ovarian,0.5630085598475739,0.8882712809725026,-1.9866938510312904,0,3916637338202166570,0.13793103448275862,0.3252627211249287,0.5001043346542884
mtor inhibitor,parp inhibitor,u251,pancreas,0.118931425575363,4.845874629137138,2.3570262488080687,0,-8394097015122542907,0.09259259259259259,4.726943203561775,0.5763267778027633
kras inhibitor,atm inhibitor,u87,melanoma,0.9919819700467516,0.0423126866793853,-8.452798586824585,0,2105394934755558784,0.12903225806451613,0.9496692833673663,0.04197342229018757
cdk4/6 inhibitor,ctla-4 inhibitor,sk-mel-2,melanoma,0.5336772835701117,0.7589315322466583,4.145310644686042,0,1323406348120653642,0.12903225806451613,0.22525424867654664,0.40502451854509924
egfr inhibitor,topoisomerase inhibitor,sum-159,soft tissue,0.4957792589440459,0.1171264661552423,1.92609321771746,0,-1579064852918041542,0.13636363636363635,0.3786527927888036,0.0580688725931809
braf inhibitor,tnf-alpha inhibitor,kg-1,liver,6.430903523012014,2.909380389352872,13.22760243032332,1,4405416345037180432,0.1527777777777778,3.521523133659142,18.70994459567145
braf inhibitor,mcl-1 inhibitor,mcf-7,esophageal,1.9157910963019933,2.422044883554692,0.6801194179724401,0,-1241965331013101243,0.045454545454545456,0.5062537872526989,4.640132022757878
flt3 inhibitor,pdgfr inhibitor,rs4-11,endometrium,1.6278223038618904,0.8049956858031401,-4.225619160436643,0,567751215809173253,0.08196721311475409,0.8228266180587503,1.31038993186295
pi3k inhibitor,protac degrader,a2780,pancreas,1.0749385471559505,2.251943757540525,-3.96557982885522,0,6068162265312035416,0.09259259259259259,1.1770052103845743,2.4207011510075236
mtor inhibitor,pdgfr inhibitor,zr-75-1,breast,1.120537168926944,1.008154312617058,10.809685866315924,1,6757683207955054381,0.2318840579710145,0.11238285630988609,1.1296743793014075
cdk4/6 inhibitor,braf inhibitor,sk-mel-2,prostate,1.5569962540396327,2.823255447557461,4.441772119710983,0,7048498693710655015,0.14516129032258066,1.2662591935178282,4.395798156043953
jak inhibitor,topoisomerase inhibitor,ccrf-cem,gastric,2.38428483384761,1.2109454769277448,-8.10016190729209,0,-8100655865050320883,0.05172413793103448,1.1733393569198654,2.887238935255183
pd-l1 inhibitor,atm inhibitor,zr-75-1,breast,2.422304336670092,1.0630083437653235,-3.690546446817709,0,5262502866124938025,0.2318840579710145,1.3592959929047683,2.574929721019235
cdk4/6 inhibitor,protac degrader,hepg2,ovarian,0.3767450324524554,5.458442943068541,-2.785875878735447,0,8326019660744720118,0.13793103448275862,5.081697910616086,2.0564412637262337
ctla-4 inhibitor,tnf-alpha inhibitor,sum-159,ovarian,1.3867454202861678,0.5777097862495095,12.11121817015286,1,3230407376552957281,0.13793103448275862,0.8090356340366582,0.8011364003360082
mek inhibitor,jak inhibitor,nalm-6,head and neck,1.0619141333481446,0.2566836833282288,-4.552163144256625,0,5334786219223879594,0.11864406779661017,0.8052304500199158,0.2725760311261056
jak inhibitor,protac degrader,mcf-7,gastric,4.088565306533237,1.7567528648552402,-9.215969986576052,0,7744664149305955836,0.05172413793103448,2.3318124416779966,7.1825988154000076
protac degrader,her2 inhibitor,sk-mel-2,gastric,1.99618913544742,6.968406749536393,0.2830793084393495,0,7743945493773020286,0.05172413793103448,4.972217614088973,13.910257844803018
mcl-1 inhibitor,jak inhibitor,jimt-1,melanoma,1.520729257014458,0.9491134416342684,-3.45678374319932,0,-4136788656707061325,0.12903225806451613,0.5716158153801896,1.443344578918916
egfr inhibitor,nf-kappa-b inhibitor,mda-mb-231,breast,0.2452273135872137,0.1280890487561967,-7.078092960341099,0,1643103064194114363,0.2318840579710145,0.117138264831017,0.03141093332642375
topoisomerase inhibitor,mcl-1 inhibitor,hela,urinary tract,1.8609714582654715,0.8289267445893215,2.240502534531025,0,1120392983093251045,0.1,1.0320447136761501,1.5426090126736396
bcl-2 inhibitor,mek inhibitor,u251,soft tissue,0.2493220576106954,1.410162839568141,2.0384112222744197,0,-8674786009010338468,0.13636363636363635,1.1608407819574456,0.3515847007272698
proteasome inhibitor,braf inhibitor,jimt-1,bone,0.8225838287374608,0.3532906103866884,-2.704125578666593,0,-5547192935701569462,0.10416666666666667,0.4692932183507724,0.2906111429488767
flt3 inhibitor,il-2 inhibitor,rs4-11,soft tissue,0.3082659445348505,2.1464869396002726,-5.523240082783592,0,-3739196838083644750,0.13636363636363635,1.838220995065422,0.6616888238675986
jak inhibitor,kras inhibitor,mda-mb-453,ovarian,2.355789276632577,12.19310709721432,-0.4286091130532146,0,-6685300906024688868,0.13793103448275862,9.837317820581742,28.72439094845006
proteasome inhibitor,dna-pkcs inhibitor,u251,prostate,0.4619787837588928,1.202009392424185,-5.677717963338954,0,-7493945550472982428,0.14516129032258066,0.7400306086652922,0.5553028371788907
pi3k inhibitor,mtor inhibitor,ovcar-3,liver,0.9946982593233696,0.8761684168737984,14.916861403927356,1,-4480345113186143183,0.1527777777777778,0.11852984244957121,0.8715231991384798
proteasome inhibitor,pi3k inhibitor,sk-mel-2,ovarian,4.52048424177426,1.0239998487558426,0.9577198103949004,0,-1251826336533731359,0.13793103448275862,3.4964843930184175,4.628975179880012
stat3 inhibitor,mek inhibitor,k562,endometrium,0.4571072774603071,0.2446656418894696,7.10528488440613,1,8380929501258222669,0.08196721311475409,0.2124416355708375,0.11183844545217392
mek inhibitor,egfr inhibitor,molt-4,endometrium,1.417760858989938,4.29584511282517,-8.578472934481091,0,-794207440581213432,0.08196721311475409,2.8780842538352314,6.090481057246739
protac degrader,topoisomerase inhibitor,jimt-1,melanoma,1.086944413268481,1.0716909028020185,-9.898177389646154,0,5863016798233955238,0.12903225806451613,0.015253510466462394,1.1648684395513087
met inhibitor,topoisomerase inhibitor,hl60,pancreas,0.0365805866331303,0.9796761929882845,-7.705852202868607,0,8545442462451844778,0.09259259259259259,0.9430956063551541,0.03583712985002322
pdgfr inhibitor,cdk4/6 inhibitor,sk-mel-2,breast,3.147737268911849,2.1557982281535515,12.800840237349648,1,-4403975964238310719,0.2318840579710145,0.9919390407582975,6.785886427013064
her2 inhibitor,dna-pkcs inhibitor,u87,urinary tract,0.143090623058744,1.1669124250727003,12.712248152904037,1,867864419595954482,0.1,1.0238218020139562,0.1669742259586426
proteasome inhibitor,kras inhibitor,a375,urinary tract,1.2858780291350485,2.089575174198686,-5.667850450688656,0,7392863904659840585,0.1,0.8036971450636377,2.686938806728132
atm inhibitor,kras inhibitor,jimt-1,esophageal,1.6450466418653056,0.1268303902214782,-7.760979809961291,0,-5124618463254357518,0.045454545454545456,1.5182162516438273,0.20864190752030903
mcl-1 inhibitor,alk inhibitor,hl60,ovarian,1.980016942128184,3.3610446220176224,-6.385056130061231,0,9140446211251628235,0.13793103448275862,1.3810276798894385,6.654925294843711
pd-l1 inhibitor,stat3 inhibitor,ccrf-cem,urinary tract,2.333557192114379,5.643690807170789,4.04188357310202,0,-7587727392151406885,0.1,3.3101336150564102,13.1698752731432
mtor inhibitor,met inhibitor,hela,breast,0.584109593843989,2.092601726612184,-2.197596654634065,0,-1775600294804387607,0.2318840579710145,1.508492132768195,1.222308744608673
jak inhibitor,mek inhibitor,caco-2,lung,0.020057796729096,6.182985979456845,11.050712534377436,1,2899969582911240893,0.2826086956521739,6.162928182727749,0.12401707595479594
microtubule stabilizer,atm inhibitor,nalm-6,pancreas,2.570681451978797,0.3284108531283636,3.10087186863829,0,-1605452923006480102,0.09259259259259259,2.2422705988504337,0.8442396887656172
her2 inhibitor,cdk4/6 inhibitor,colo-829,prostate,1.5342618257453886,1.297939810195856,9.864050355361782,1,-266533412734316186,0.14516129032258066,0.2363220155495327,1.9913795028987171
histone deacetylase inhibitor,egfr inhibitor,nalm-6,esophageal,3.6172136226257705,1.841635596915969,-4.974871450634563,0,380364515412816671,0.045454545454545456,1.7755780257098015,6.661589369076985
atm inhibitor,dna-pkcs inhibitor,a2780,liver,3.445082910662892,1.7432880295003266,-6.890762161753967,0,8428952377658490785,0.1527777777777778,1.7017948811625654,6.005771798794763
jak inhibitor,proteasome inhibitor,a375,breast,3.707178272935842,1.0265297897039154,-4.333047641358828,0,-8107430380677329831,0.2318840579710145,2.680648483231926,3.805528932911754
histone deacetylase inhibitor,parp inhibitor,jimt-1,head and neck,1.3275444019965388,0.8252344755406937,10.417603199410154,1,-2762232953294867862,0.11864406779661017,0.502309926455845,1.0955354083385975
her2 inhibitor,cdk4/6 inhibitor,jimt-1,liver,0.8118155996739768,0.2712363312440897,0.1595593894721148,0,-266533412734316186,0.1527777777777778,0.5405792684298871,0.22019388490229008
pi3k inhibitor,microtubule stabilizer,mv4-11,renal,3.1361908516638586,0.9943137713213624,-5.656259429939094,0,-7060278041650797091,0.0851063829787234,2.1418770803424962,3.118357753301447
kras inhibitor,bcl-2 inhibitor,mcf-7,prostate,1.2003854120645412,0.3550521035142783,-1.3420038036615782,0,9012111376630318796,0.14516129032258066,0.8453333085502629,0.42619936558136906
met inhibitor,pi3k inhibitor,k562,esophageal,0.405315149430858,2.6512692793097323,-9.011617524520409,0,-8812412845277125789,0.045454545454545456,2.245954129878874,1.0745996041248673
microtubule stabilizer,stat3 inhibitor,rs4-11,prostate,3.861684754346913,0.4684871978007232,-7.130662649552285,0,8546965817361287273,0.14516129032258066,3.39319755654619,1.8091498693537593
egfr inhibitor,microtubule stabilizer,sk-mel-2,urinary tract,4.283653329669396,0.1207005926238684,-3.888920925829769,0,-1394551255526454349,0.1,4.1629527370455275,0.5170394954863032
bcl-2 inhibitor,heat shock protein inhibitor,sk-mel-2,esophageal,1.255879352009015,1.607559305258769,4.054238808630432,0,5679908909189194050,0.045454545454545456,0.3516799532497539,2.018900538604445
egfr inhibitor,ctla-4 inhibitor,pc-3,head and neck,0.1574365793759157,1.8088712282005444,-4.341220214264569,0,4696301264143079640,0.11864406779661017,1.6514346488246288,0.28478249869940514
tnf-alpha inhibitor,topoisomerase inhibitor,mv4-11,esophageal,0.9814777400702992,4.110092073748675,-0.0388881820024877,0,5945340298305937786,0.045454545454545456,3.1286143336783754,4.033963880023698
her2 inhibitor,bcl-2 inhibitor,hl60,breast,3.2545690344988767,1.7206792628377676,-6.173691663679028,0,-2578596374814070355,0.2318840579710145,1.533889771661109,5.6000694471361525
mcl-1 inhibitor,heat shock protein inhibitor,nalm-6,colorectal,4.640969246999534,0.8477088815454528,-8.094496360401525,0,-8679125519979010534,0.23529411764705882,3.7932603654540813,3.934190849660817
bcl-2 inhibitor,protac degrader,hl60,pancreas,0.4549878572401702,3.2492237287587145,-9.121950998799248,0,8532879339702204612,0.09259259259259259,2.794235871518544,1.4783573420418434
pdgfr inhibitor,bcl-2 inhibitor,pc-3,bone,0.1386435912072694,1.554270525809384,-5.41879752185873,0,-81378968910320177,0.10416666666666667,1.4156269346021146,0.2154896474058239
microtubule stabilizer,ctla-4 inhibitor,mda-mb-231,esophageal,4.196848405608286,0.1651992309234877,-7.63508459804638,0,-1570868997913481992,0.045454545454545456,4.031649174684798,0.6933161289089544
topoisomerase inhibitor,met inhibitor,kg-1,lung,0.986642574889252,1.668732946149207,-7.3898432797581375,0,-2771760358587012758,0.2826086956521739,0.6820903712599551,1.6464429707911812
stat3 inhibitor,flt3 inhibitor,hl60,colorectal,1.560728637874271,4.772336605846908,1.4113896258042509,0,6584280970005538028,0.23529411764705882,3.211607967972637,7.448322410320967
kras inhibitor,mek inhibitor,zr-75-1,melanoma,6.888156241058423,1.0093976138574237,-9.762428935826886,0,5012145593431107740,0.12903225806451613,5.878758627201,6.952888473601493
cdk4/6 inhibitor,pd-l1 inhibitor,mewo,melanoma,0.1377673147182546,0.7028796334648795,-1.6328481139684836,0,-73103272564706223,0.12903225806451613,0.5651123187466249,0.09683383967260749
bcl-2 inhibitor,histone deacetylase inhibitor,a549,stomach,2.0900558839695,0.3097306032592568,-4.308079291098029,0,5428676293856333227,0.06557377049180328,1.780325280710243,0.6473542697874324
topoisomerase inhibitor,pdgfr inhibitor,a375,esophageal,0.1539897961802499,0.3284419824499335,-2.4017500013717914,0,-968148484429456665,0.045454545454545456,0.1744521862696836,0.05057671393450248
pd-l1 inhibitor,met inhibitor,a375,melanoma,0.9415083927944032,1.1339860611906358,-1.557546441780957,0,6731660080156738219,0.12903225806451613,0.1924776683962326,1.0676573939228513
